Acct,Type,Date,Num,Name,Memo,Split,Debit,Credit,Net,AcctNum,FS_Group
Purchases  (Cost of Goods),Invoice,2018-07-12,71079,Cole Home Builders:Phase 1 - Lot 5,"Sunset, Clear Glass, 1-100 watt max.",Accounts Receivable,35.0,0.0,35.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-12,71079,Cole Home Builders:Phase 1 - Lot 5,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",Accounts Receivable,73.49,0.0,73.49,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-12,71079,Cole Home Builders:Phase 1 - Lot 5,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",Accounts Receivable,60.0,0.0,60.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-12,71079,Cole Home Builders:Phase 1 - Lot 5,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",Accounts Receivable,37.0,0.0,37.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-12,71079,Cole Home Builders:Phase 1 - Lot 5,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass",Accounts Receivable,60.0,0.0,60.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-12,71079,Cole Home Builders:Phase 1 - Lot 5,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",Accounts Receivable,100.0,0.0,100.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-12,71079,Cole Home Builders:Phase 1 - Lot 5,"Pendant Bar, Cobblestone, 50lbs. max",Accounts Receivable,11.37,0.0,11.37,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-12,71079,Cole Home Builders:Phase 1 - Lot 5,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",Accounts Receivable,70.0,0.0,70.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-12,71079,Cole Home Builders:Phase 1 - Lot 5,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,97.2,0.0,97.2,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-12,71079,Cole Home Builders:Phase 1 - Lot 5,Frosted Taupe (3/60 watt)  Marble Glass  ,Accounts Receivable,89.21,0.0,89.21,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-12,71079,Cole Home Builders:Phase 1 - Lot 5,"Cand. Light, 20 watts (8 pack)",Accounts Receivable,36.0,0.0,36.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-12,71079,Cole Home Builders:Phase 1 - Lot 5,"Specialty Bulbs, 100 watt (6 pack)",Accounts Receivable,9.5,0.0,9.5,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-12,71079,Cole Home Builders:Phase 1 - Lot 5,"Specialty, Stage & Studio Bulbs  60 watt",Accounts Receivable,12.5,0.0,12.5,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-13,71119,Kern Lighting Warehouse:Store #01,Golden Umber (100 watt)  Six Light Chandelier,Accounts Receivable,850.0,0.0,850.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-13,71119,Kern Lighting Warehouse:Store #01,Burnished Brass (60 watt)  w/Golden Umber Accents,Accounts Receivable,750.0,0.0,750.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,Golden Umber (100 watt)  Six Light Chandelier,Accounts Receivable,85.0,0.0,85.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,Tapestry (8/60 watt)  Faux Alabaster Glass,Accounts Receivable,75.0,0.0,75.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",Accounts Receivable,160.0,0.0,160.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",Accounts Receivable,60.0,0.0,60.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",Accounts Receivable,140.0,0.0,140.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,"Pendant Bar, Cobblestone, 50lbs. max",Accounts Receivable,22.74,0.0,22.74,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",Accounts Receivable,80.0,0.0,80.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",Accounts Receivable,30.0,0.0,30.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",Accounts Receivable,19.0,0.0,19.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,"Acid Verde, 10x21x10, 2-60 watt cand.",Accounts Receivable,60.0,0.0,60.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",Accounts Receivable,105.0,0.0,105.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",Accounts Receivable,38.44,0.0,38.44,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,"Specialty, Stage & Studio Bulbs  60 watt",Accounts Receivable,15.0,0.0,15.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,"Specialty Bulbs, 100 watt (6 pack)",Accounts Receivable,47.5,0.0,47.5,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71076,Cole Home Builders:Phase 1 - Lot 5,"Cand. Light, 20 watts (8 pack)",Accounts Receivable,24.0,0.0,24.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71115,Thompson Lighting Stores:Store #40,"Acid Verde, 10x21x10, 2-60 watt cand.",Accounts Receivable,180.0,0.0,180.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71115,Thompson Lighting Stores:Store #40,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",Accounts Receivable,154.13,0.0,154.13,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71115,Thompson Lighting Stores:Store #40,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",Accounts Receivable,128.0,0.0,128.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71115,Thompson Lighting Stores:Store #40,"2032 Series, (3-60 watt, Med) Desert Stone Finish",Accounts Receivable,48.0,0.0,48.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71115,Thompson Lighting Stores:Store #40,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",Accounts Receivable,74.0,0.0,74.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71115,Thompson Lighting Stores:Store #40,Tapestry (8/60 watt)  Faux Alabaster Glass,Accounts Receivable,75.0,0.0,75.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71115,Thompson Lighting Stores:Store #40,Frosted Taupe (3/60 watt)  Marble Glass  ,Accounts Receivable,89.21,0.0,89.21,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71115,Thompson Lighting Stores:Store #40,"Roman Bronze, 1-light Lantern, w/tail, (100 watt max)",Accounts Receivable,152.0,0.0,152.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71115,Thompson Lighting Stores:Store #40,"Domes, White, 59x21x6 5/8 ht, 120v HPF",Accounts Receivable,57.0,0.0,57.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71115,Thompson Lighting Stores:Store #40,"Flat Glass, (25 watt max) Polished Brass, 4 light",Accounts Receivable,60.61,0.0,60.61,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71115,Thompson Lighting Stores:Store #40,Burnished Brass (60 watt)  w/Golden Umber Accents,Accounts Receivable,75.0,0.0,75.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-16,71115,Thompson Lighting Stores:Store #40,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",Accounts Receivable,200.0,0.0,200.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-17,71129,Kern Lighting Warehouse:Store #01,"Sunset, Clear Glass, 1-100 watt max.",Accounts Receivable,612.5,0.0,612.5,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-17,71129,Kern Lighting Warehouse:Store #01,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",Accounts Receivable,489.94,0.0,489.94,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-17,71129,Kern Lighting Warehouse:Store #01,"Pendant Bar, Textured White, 50lbs max",Accounts Receivable,269.23,0.0,269.23,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-17,71129,Kern Lighting Warehouse:Store #01,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",Accounts Receivable,321.63,0.0,321.63,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-17,71129,Kern Lighting Warehouse:Store #01,"Flat Glass, (25 watt max) Polished Brass, 4 light",Accounts Receivable,303.07,0.0,303.07,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-17,71129,Kern Lighting Warehouse:Store #01,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",Accounts Receivable,1750.0,0.0,1750.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-17,71129,Kern Lighting Warehouse:Store #01,"Athena Collection, Pendant, Textured White, Med. Base, 100 watt max.",Accounts Receivable,1500.0,0.0,1500.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-17,71129,Kern Lighting Warehouse:Store #01,Golden Umber (100 watt)  Six Light Chandelier,Accounts Receivable,2125.0,0.0,2125.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-24,71097,Miscellaneous - Retail:Sean Martin,"Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)",Accounts Receivable,400.0,0.0,400.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-24,71097,Miscellaneous - Retail:Sean Martin,Golden Umber (100 watt)  Six Light Chandelier,Accounts Receivable,170.0,0.0,170.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-24,71097,Miscellaneous - Retail:Sean Martin,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",Accounts Receivable,55.5,0.0,55.5,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-24,71097,Miscellaneous - Retail:Sean Martin,"Domes, White, 59x21x6 5/8 ht, 120v HPF",Accounts Receivable,19.0,0.0,19.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-24,71097,Miscellaneous - Retail:Sean Martin,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",Accounts Receivable,21.44,0.0,21.44,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",Accounts Receivable,140.0,0.0,140.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",Accounts Receivable,77.06,0.0,77.06,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,"Sunset, Clear Glass, 1-100 watt max.",Accounts Receivable,35.0,0.0,35.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",Accounts Receivable,73.49,0.0,73.49,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",Accounts Receivable,60.0,0.0,60.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",Accounts Receivable,37.0,0.0,37.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass",Accounts Receivable,60.0,0.0,60.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",Accounts Receivable,100.0,0.0,100.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,"Pendant Bar, Cobblestone, 50lbs. max",Accounts Receivable,11.37,0.0,11.37,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",Accounts Receivable,70.0,0.0,70.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,97.2,0.0,97.2,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,Frosted Taupe (3/60 watt)  Marble Glass  ,Accounts Receivable,89.21,0.0,89.21,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,"Cand. Light, 20 watts (8 pack)",Accounts Receivable,36.0,0.0,36.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,"Specialty Bulbs, 100 watt (6 pack)",Accounts Receivable,9.5,0.0,9.5,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-27,71078,Cole Home Builders:Phase 1 - Lot 5,"Specialty, Stage & Studio Bulbs  60 watt",Accounts Receivable,12.5,0.0,12.5,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",Accounts Receivable,140.0,0.0,140.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",Accounts Receivable,77.06,0.0,77.06,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,"Sunset, Clear Glass, 1-100 watt max.",Accounts Receivable,35.0,0.0,35.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",Accounts Receivable,73.49,0.0,73.49,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",Accounts Receivable,60.0,0.0,60.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",Accounts Receivable,37.0,0.0,37.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass",Accounts Receivable,60.0,0.0,60.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",Accounts Receivable,100.0,0.0,100.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,"Pendant Bar, Cobblestone, 50lbs. max",Accounts Receivable,11.37,0.0,11.37,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",Accounts Receivable,70.0,0.0,70.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,97.2,0.0,97.2,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,Frosted Taupe (3/60 watt)  Marble Glass  ,Accounts Receivable,89.21,0.0,89.21,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,"Cand. Light, 20 watts (8 pack)",Accounts Receivable,36.0,0.0,36.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,"Specialty Bulbs, 100 watt (6 pack)",Accounts Receivable,9.5,0.0,9.5,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-07-31,71077,Cole Home Builders:Phase 1 - Lot 5,"Specialty, Stage & Studio Bulbs  60 watt",Accounts Receivable,12.5,0.0,12.5,5040,COST OF SALES
Purchases  (Cost of Goods),Bill,2018-08-01,34566,Foster Lighting,In bound shipments,Accounts Payable,95.0,0.0,95.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-07,71098,Miscellaneous - Retail:Jann Minor,"Acid Verde, 10x21x10, 2-60 watt cand.",Accounts Receivable,450.0,0.0,450.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-07,71098,Miscellaneous - Retail:Jann Minor,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",Accounts Receivable,122.49,0.0,122.49,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-07,71098,Miscellaneous - Retail:Jann Minor,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,291.6,0.0,291.6,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",Accounts Receivable,140.0,0.0,140.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",Accounts Receivable,77.06,0.0,77.06,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,"Sunset, Clear Glass, 1-100 watt max.",Accounts Receivable,35.0,0.0,35.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",Accounts Receivable,73.49,0.0,73.49,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",Accounts Receivable,60.0,0.0,60.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",Accounts Receivable,37.0,0.0,37.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass",Accounts Receivable,60.0,0.0,60.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",Accounts Receivable,100.0,0.0,100.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,"Pendant Bar, Cobblestone, 50lbs. max",Accounts Receivable,11.37,0.0,11.37,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",Accounts Receivable,70.0,0.0,70.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,Chestnut (3/60 watt)  Marble Glass,Accounts Receivable,97.2,0.0,97.2,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,Frosted Taupe (3/60 watt)  Marble Glass  ,Accounts Receivable,89.21,0.0,89.21,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,"Cand. Light, 20 watts (8 pack)",Accounts Receivable,36.0,0.0,36.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,"Specialty Bulbs, 100 watt (6 pack)",Accounts Receivable,9.5,0.0,9.5,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-10,71090,Cole Home Builders:Phase 2 - Lot 5,"Specialty, Stage & Studio Bulbs  60 watt",Accounts Receivable,12.5,0.0,12.5,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-17,71075,Cole Home Builders:Phase 1 - Lot 5,Golden Umber (100 watt)  Six Light Chandelier,Accounts Receivable,85.0,0.0,85.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-17,71075,Cole Home Builders:Phase 1 - Lot 5,Tapestry (8/60 watt)  Faux Alabaster Glass,Accounts Receivable,75.0,0.0,75.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-17,71075,Cole Home Builders:Phase 1 - Lot 5,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",Accounts Receivable,160.0,0.0,160.0,5040,COST OF SALES
Purchases  (Cost of Goods),Invoice,2018-08-17,71075,Cole Home Builders:Phase 1 - Lot 5,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",Accounts Receivable,60.0,0.0,60.0,5040,COST OF SALES
